id,playerId,playerName,birthDate,triCode,draftDate
13757,8467930,Jeremy Van Hoof,1981-08-12,PIT,1999-06-26
13758,8467931,Matt Carkner,1980-11-03,MTL,1999-06-26
13759,8467932,David Inman,1980-06-13,NYR,1999-06-26
13760,8467933,Peter Reynolds,1981-04-27,TOR,1999-06-26
13761,8467934,Ed Hill,1980-10-24,NSH,1999-06-26
13762,8467935,Teemu Sainomaa,1981-05-15,OTT,1999-06-26
13763,8467936,Stepan Mokhov,1981-01-22,CHI,1999-06-26
13764,8467937,Mike Zigomanis,1981-01-17,BUF,1999-06-26
13765,8467938,Jan Lasak,1979-04-10,NSH,1999-06-26
13766,8467939,Dan Jancevski,1981-06-15,DAL,1999-06-26
13767,8467940,Evgeny Konstantinov,1981-03-29,TBL,1999-06-26
13768,8467941,Zdenek Blatny,1981-01-14,ATL,1999-06-26
13769,8467942,Rene Vydareny,1981-05-06,VAN,1999-06-26
13770,8467943,Niklas Hagman,1979-12-05,FLA,1999-06-26
13771,8467944,Jason Jaspers,1981-04-08,PHX,1999-06-26
13772,8467945,Brett Angel,1981-04-29,NSH,1999-06-26
13773,8467946,Tim Preston,1981-06-30,BUF,1999-06-26
13774,8467947,Jason Crain,1980-01-03,LAK,1999-06-26
13775,8467948,Brett Scheffelmaier,1981-03-31,TBL,1999-06-26
13776,8467949,Frantisek Kaberle,1973-11-08,LAK,1999-06-26
13777,8467950,Craig Anderson,1981-05-21,CGY,1999-06-26
13778,8467951,Mattias Weinhandl,1980-06-01,NYI,1999-06-26
13779,8467952,Johan Asplund,1980-12-15,NYR,1999-06-26
13780,8467953,Jean-Francois Laniel,1981-06-16,FLA,1999-06-26
13781,8467954,Adam Hauser,1980-05-27,EDM,1999-06-26
13782,8467955,Mark Concannon,1980-06-12,SJS,1999-06-26
13783,8467956,Niclas Havelid,1973-04-12,ANA,1999-06-26
13784,8467957,Brad Fast,1980-02-21,CAR,1999-06-26
13785,8467958,Peter Smrek,1979-02-16,STL,1999-06-26
13786,8467959,Sebastien Caron,1980-06-25,PIT,1999-06-26
13787,8467960,Brian Collins,1980-09-13,NYI,1999-06-26
13788,8467961,Jimmie Olvestad,1980-02-16,TBL,1999-06-26
13789,8467962,Kyle Wanvig,1981-01-29,BOS,1999-06-26
13790,8467963,Patrick Aufiero,1980-07-01,NYR,1999-06-26
13791,8467964,Mike Comrie,1980-09-11,EDM,1999-06-26
13792,8467965,Cory Campbell,1981-07-27,LAK,1999-06-26
13793,8467966,Branko Radivojevic,1980-11-24,COL,1999-06-26
13794,8467967,Chris Kelly,1980-11-11,OTT,1999-06-26
13795,8467603,Andre Lakos,1979-07-29,NJD,1999-06-26
13796,8467969,Mathias Tjarnqvist,1979-04-15,DAL,1999-06-26
13797,8467970,Chris Dyment,1979-10-24,MTL,1999-06-26
13798,8467971,David Kaczowka,1981-07-05,ATL,1999-06-26
13799,8467972,Rob Zepp,1981-09-07,ATL,1999-06-26
13800,8467973,Teemu Kesa,1981-06-07,NJD,1999-06-26
13801,8467974,Juraj Kolnik,1980-11-13,NYI,1999-06-26
13802,8467975,Johan Halvardsson,1979-12-26,NYI,1999-06-26
13803,8467976,Morgan McCormick,1981-02-21,FLA,1999-06-26
13804,8467977,Brian McGrattan,1981-09-02,LAK,1999-06-26
13805,8467978,Alexandr Chagodayev,1981-01-15,ANA,1999-06-26
13806,8467979,Roman Rozakov,1981-03-29,CGY,1999-06-26
13807,8466167,Evan Lindsay,1979-05-15,MTL,1999-06-26
13808,8467981,Mirko Murovic,1981-02-02,TOR,1999-06-26
13809,8467982,Rod Sarich,1981-03-23,FLA,1999-06-26
13810,8467983,Jonathan Zion,1981-05-21,TOR,1999-06-26
13811,8467984,Willie Levesque,1980-01-22,SJS,1999-06-26
13812,8467985,Sanny Lindstrom,1979-12-24,COL,1999-06-26
13813,8467986,Ryan Murphy,1979-03-21,CAR,1999-06-26
13814,8467987,Chad Starling,1980-09-16,STL,1999-06-26
13815,8467988,Ryan Malone,1979-12-01,PIT,1999-06-26
13816,8467989,Ryan Lauzon,1980-10-08,PHX,1999-06-26
13817,8467990,Karel Mosovsky,1981-08-22,BUF,1999-06-26
13818,8467991,Jaakko Harikkala,1981-03-30,BOS,1999-06-26
13819,8467992,Jeff Feniak,1981-01-31,PHI,1999-06-26
13820,8467993,Jari Tolsa,1981-04-20,DET,1999-06-26
13821,8467994,Yevgeny Pavlov,1981-01-10,NSH,1999-06-26
13822,8467995,Kristian Kovac,1981-01-01,COL,1999-06-26
13823,8467996,Preston Mizzi,1980-12-22,PHX,1999-06-26
13824,8467997,Alexandr Krevsun,1980-06-06,NSH,1999-06-26
13825,8467998,Daniel Johansson,1981-05-07,LAK,1999-06-26
13826,8467999,Jeff Bateman,1981-08-29,DAL,1999-06-26
13827,8468000,Kaspars Astashenko,1975-02-17,TBL,1999-06-26
13828,8468001,Derek MacKenzie,1981-06-11,ATL,1999-06-26
13829,8468002,Ryan Thorpe,1981-02-06,VAN,1999-06-26
13830,8468003,Justin Mapletoft,1981-01-11,NYI,1999-06-26
13831,8468004,Konstantin Panov,1980-06-29,NSH,1999-06-26
13832,8468005,Roman Tvrdon,1981-01-29,WSH,1999-06-26
13833,8468006,Jean-Francois Nogues,1981-05-10,LAK,1999-06-26
13834,8468007,Michael Jacobsen,1981-07-24,CHI,1999-06-26
13835,8468008,Matt Doman,1980-02-10,CGY,1999-06-26
13836,8468009,Dustin Jamieson,1981-05-26,MTL,1999-06-26
13837,8468010,Garett Bembridge,1981-07-06,NYR,1999-06-26
13838,8468011,Ryan Miller,1980-07-17,BUF,1999-06-26
13839,8468012,Jonathan Fauteux,1980-12-03,EDM,1999-06-26
13840,8468013,Adam Johnson,1980-08-02,NYI,1999-06-26
13841,8468014,Maxim Rybin,1981-06-15,ANA,1999-06-26
13842,8468015,William Magnuson,1980-02-19,COL,1999-06-26
13843,8468016,Trevor Byrne,1980-05-07,STL,1999-06-26
13844,8468017,Tomas Skvaridlo,1981-06-19,PIT,1999-06-26
13845,8468018,Marc-André Thinel,1981-03-24,MTL,1999-06-26
13846,8467607,Matthew Kinch,1980-02-17,BUF,1999-06-26
13847,8468020,Seamus Kotyk,1980-10-07,BOS,1999-06-26
13848,8468021,Michal Lanicek,1981-07-06,TBL,1999-06-26
13849,8468022,Andrei Maximenko,1981-01-10,DET,1999-06-26
13850,8468023,Matt Shasby,1980-07-02,MTL,1999-06-26
13851,8468024,Vaclav Zavoral,1981-05-22,TOR,1999-06-26
13852,8468025,Jordan Krestanovich,1981-06-14,COL,1999-06-26
13853,8468026,Jesse Cook,1979-10-11,CGY,1999-06-26
13854,8468027,Andrew Ianiero,1981-01-10,OTT,1999-06-26
13855,8468028,Niko Dimitrakos,1979-05-21,SJS,1999-06-26
13856,8466172,Gregor Baumgartner,1979-07-13,DAL,1999-06-26
13857,8468030,Vladimir Malenkykh,1980-10-01,PIT,1999-06-26
13858,8468031,Anders Lovdahl,1981-02-04,COL,1999-06-26
13859,8468032,Yuri Dobryshkin,1979-07-19,ATL,1999-06-26
13860,8468033,Konstantin Rudenko,1981-06-23,PHI,1999-06-26
13861,8468034,Jan Sochor,1980-01-17,TOR,1999-06-26
13862,8468035,Timo Helbling,1981-07-21,NSH,1999-06-26
13863,8468036,Bjorn Melin,1981-07-04,NYI,1999-06-26
13864,8468037,Martin Prusek,1975-12-11,OTT,1999-06-26
13865,8468038,Michael Leighton,1981-05-19,CHI,1999-06-26
13866,8468039,Cory Pecker,1981-03-20,CGY,1999-06-26
13867,8468040,Sean Dixon,1981-02-22,MTL,1999-06-26
13868,8468041,Erik Lewerstrom,1980-05-02,PHX,1999-06-26
13869,8468042,Brad Woods,1981-03-04,FLA,1999-06-26
13870,8468043,Matt Underhill,1979-09-16,CGY,1999-06-26
13871,8468044,Chris Legg,1980-02-19,EDM,1999-06-26
13872,8468045,Josh Reed,1979-05-21,VAN,1999-06-26
13873,8468046,Jan Sandstrom,1978-01-24,ANA,1999-06-26
13874,8468047,Damian Surma,1981-01-22,CAR,1999-06-26
13875,8468048,Kyle Clark,1980-02-14,WSH,1999-06-26
13876,8468049,Doug Meyer,1980-02-21,PIT,1999-06-26
13877,8468050,Jay Dardis,1980-07-04,NYR,1999-06-26
13878,8468051,Seneque Hyacinthe,1981-02-22,BUF,1999-06-26
13879,8468052,Donald Choukalos,1981-04-11,BOS,1999-06-26
13880,8468053,Tore Vikingstad,1975-10-08,STL,1999-06-26
13881,8466349,Kent McDonell,1979-03-01,DET,1999-06-26
13882,8468055,Fedor Fedorov,1981-06-11,TBL,1999-06-26
13883,8468056,Riku Hahl,1980-11-01,COL,1999-06-26
13884,8468057,Justin Cox,1981-03-13,DAL,1999-06-26
13885,8468058,Scott Cameron,1981-04-11,NJD,1999-06-26
13886,8468059,Brett Draney,1981-03-12,DAL,1999-06-26
13887,8468060,Ivan Rachunek,1981-07-06,TBL,1999-06-26
13888,8468061,Stephen Baby,1980-01-31,ATL,1999-06-26
13889,8468062,Kevin Swanson,1980-04-18,VAN,1999-06-26
13890,8468063,Blair Stayzer,1980-10-04,CGY,1999-06-26
13891,8468064,Martin Erat,1981-08-29,NSH,1999-06-26
13892,8468065,David Johansson,1981-06-15,WSH,1999-06-26
13893,8468066,Kevin Baker,1979-06-15,LAK,1999-06-26
13894,8468067,Mattias Wennerberg,1981-08-06,CHI,1999-06-26
13895,8468068,Yorick Treille,1980-07-15,CHI,1999-06-26
13896,8468069,Vadim Tarasov,1976-12-31,MTL,1999-06-26
13897,8468070,Arto Laatikainen,1980-05-24,NYR,1999-06-26
13898,8468071,Travis Eagles,1981-05-05,FLA,1999-06-26
13899,8468072,Christian Chartier,1980-12-29,EDM,1999-06-26
13900,8468073,Pavel Kasparik,1979-11-11,PHI,1999-06-26
13901,8468074,Mikko Ruutu,1978-09-10,OTT,1999-06-26
13902,8466307,Jim Baxter,1979-08-24,CAR,1999-06-26
13903,8468076,Phil Osaer,1980-02-10,STL,1999-06-26
13904,8466398,Tom Kostopoulos,1979-01-24,PIT,1999-06-26
13905,8468078,Kyle Kettles,1981-06-19,NSH,1999-06-26
13906,8467573,Bret Dececco,1980-05-20,BUF,1999-06-26
13907,8468080,Greg Barber,1980-05-26,BOS,1999-06-26
13908,8468081,Vaclav Pletka,1979-06-08,PHI,1999-06-26
13909,8468082,Layne Ulmer,1980-09-14,OTT,1999-06-26
13910,8468083,Henrik Zetterberg,1980-10-09,DET,1999-06-26
13911,8468084,Vladimir Kulikov,1981-05-28,TOR,1999-06-26
13912,8468085,Radim Vrbata,1981-06-13,COL,1999-06-26
13913,8468086,Alexandre Giroux,1981-06-16,OTT,1999-06-26
13914,8468087,Chris Hartsburg,1980-05-30,NJD,1999-06-26
13915,8467594,Jeff MacMillan,1979-03-30,DAL,1999-06-26
13916,8468089,Erkki Rajamaki,1978-10-30,TBL,1999-06-26
13917,8468090,Garnet Exelby,1981-08-16,ATL,1999-06-26
13918,8468091,Markus Kankaanpera,1980-04-07,VAN,1999-06-26
13919,8468092,Maxim Orlov,1981-03-31,WSH,1999-06-26
13920,8468093,Miroslav Durak,1981-06-09,NSH,1999-06-26
13921,8468094,Colin Hemingway,1980-08-12,STL,1999-06-26
13922,8468095,George Parros,1979-12-29,LAK,1999-06-26
13923,8468096,Andrew Carver,1981-05-10,CHI,1999-06-26
13924,8468097,David Nystrom,1980-02-21,PHI,1999-06-26
13925,8468098,Mikko Hyytia,1981-07-12,MTL,1999-06-26
13926,8468099,Evgeny Gusakov,1981-03-06,NYR,1999-06-26
13927,8468100,Jonathan Charron,1980-12-09,FLA,1999-06-26
13928,8468101,Radek Martinek,1976-08-31,NYI,1999-06-26
13929,8468102,Eric Betournay,1981-04-30,SJS,1999-06-26
13930,8468103,Petr Tenkrat,1977-05-31,ANA,1999-06-26
13931,8468104,David Evans,1980-02-17,CAR,1999-06-26
13932,8468105,Alexander Khavanov,1972-01-30,STL,1999-06-26
13933,8468106,Darcy Robinson,1981-05-03,PIT,1999-06-26
13934,8468107,Goran Bezina,1980-03-21,PHX,1999-06-26
13935,8468108,Brad Self,1981-02-27,BUF,1999-06-26
13936,8468109,John Cronin,1980-05-01,BOS,1999-06-26
13937,8468110,Antti Jokela,1981-05-07,CAR,1999-06-26
13938,8468111,Anton Borodkin,1981-01-26,DET,1999-06-26
13939,8468112,Pierre Hedin,1978-02-19,TOR,1999-06-26
13940,8468113,Jeff Finger,1979-12-18,COL,1999-06-26
13941,8468114,Douglas Murray,1980-03-12,SJS,1999-06-26
13942,8468115,Justin Dziama,1980-05-22,NJD,1999-06-26
13943,8468116,Brian Sullivan,1980-06-27,DAL,1999-06-26
13944,8468117,Mikko Kuparinen,1977-03-29,TBL,1999-06-26
13945,8468118,Tommi Santala,1979-06-27,ATL,1999-06-26
13946,8468119,Ray Dilauro,1979-07-13,ATL,1999-06-26
13947,8468120,Mikko Eloranta,1972-08-24,BOS,1999-06-26
13948,8468121,Darren Haydar,1979-10-22,NSH,1999-06-26
13949,8468122,Igor Shadilov,1980-06-07,WSH,1999-06-26
13950,8468123,Noah Clarke,1979-06-11,LAK,1999-06-26
13951,8468124,Petter Henning,1980-09-15,NYR,1999-06-26
13952,8468125,Dimitri Kirilenko,1979-08-04,CGY,1999-06-26
13953,8468126,Jerome Marois,1981-01-27,MTL,1999-06-26
13954,8468127,Alexei Bulatov,1978-01-24,NYR,1999-06-26
13955,8468128,Brett Henning,1980-05-07,NYI,1999-06-26
13956,8468129,Tomas Groschl,1980-08-21,EDM,1999-06-26
13957,8468130,Hannes Hyvonen,1975-08-29,SJS,1999-06-26
13958,8468131,Brian Gornick,1980-03-17,ANA,1999-06-26
13959,8468132,Yauhenni Kurilin,1979-01-01,CAR,1999-06-26
13960,8468133,Brian McMeekin,1979-06-20,STL,1999-06-26
13961,8468134,Andrew McPherson,1979-04-28,PIT,1999-06-26
13962,8468135,Alexei Litvinenko,1980-03-07,PHX,1999-06-26
13963,8467464,Craig Brunel,1979-11-12,BUF,1999-06-26
13964,8468137,Georgijs Pujacs,1981-06-11,BOS,1999-06-26
13965,8468138,Jamie Chamberlain,1981-08-02,DAL,1999-06-26
13966,8468139,Ken Davis,1981-03-20,DET,1999-06-26
13967,8468140,Peter Metcalf,1979-02-25,TOR,1999-06-26
13968,8468141,Tyler Scott,1980-07-11,NYI,1999-06-26
13969,8468142,Konstantin Gorovikov,1977-08-31,OTT,1999-06-26
13970,8467647,James Desmarais,1979-05-04,STL,1999-06-26
13971,8467610,Darrell Hay,1980-04-02,VAN,1999-06-26
13972,8469972,Mihail Donika,1979-05-15,DAL,1999-06-26
13443,8467329,Vincent Lecavalier,1980-04-21,TBL,1998-06-27
13444,8467330,David Legwand,1980-08-17,NSH,1998-06-27
13445,8467331,Brad Stuart,1979-11-06,SJS,1998-06-27
13446,8467332,Bryan Allen,1980-08-21,VAN,1998-06-27
13447,8467352,Vitaly Vishnevski,1980-03-18,ANA,1998-06-27
13448,8467333,Rico Fata,1980-02-12,CGY,1998-06-27
13449,8467334,Manny Malhotra,1980-05-18,NYR,1998-06-27
13450,8467335,Mark Bell,1980-08-05,CHI,1998-06-27
13451,8467336,Mike Rupp,1980-01-13,NYI,1998-06-27
13452,8467353,Nik Antropov,1980-02-18,TOR,1998-06-27
13453,8467337,Jeff Heerema,1980-01-17,CAR,1998-06-27
13454,8467338,Alex Tanguay,1979-11-21,COL,1998-06-27
13455,8467339,Michael Henrich,1980-03-03,EDM,1998-06-27
13456,8467340,Patrick Desrochers,1979-10-27,PHX,1998-06-27
13457,8467341,Mathieu Chouinard,1980-04-11,OTT,1998-06-27
13458,8467342,Eric Chouinard,1980-07-08,MTL,1998-06-27
13459,8467343,Martin Skoula,1979-10-28,COL,1998-06-27
13460,8467354,Dmitri Kalinin,1980-07-22,BUF,1998-06-27
13461,8467344,Robyn Regehr,1980-04-19,COL,1998-06-27
13462,8465016,Scott Parker,1978-01-29,COL,1998-06-27
13463,8467345,Mathieu Biron,1980-04-29,LAK,1998-06-27
13464,8467346,Simon Gagne,1980-02-29,PHI,1998-06-27
13465,8467347,Milan Kraft,1980-01-17,PIT,1998-06-27
13466,8467348,Christian Backman,1980-04-28,STL,1998-06-27
13467,8467349,Jiri Fischer,1980-07-31,DET,1998-06-27
13468,8467350,Mike Van Ryn,1979-05-14,NJD,1998-06-27
13469,8467351,Scott Gomez,1979-12-23,NJD,1998-06-27
13470,8467356,Ramzi Abid,1980-03-24,COL,1998-06-27
13471,8467357,Jonathan Cheechoo,1980-07-15,SJS,1998-06-27
13472,8467358,Kyle Rossiter,1980-06-09,FLA,1998-06-27
13473,8467359,Artem Chubarov,1979-12-13,VAN,1998-06-27
13474,8467360,Stephen Peat,1980-03-10,ANA,1998-06-27
13475,8467361,Blair Betts,1980-02-16,CGY,1998-06-27
13476,8467355,Andrew Peters,1980-05-05,BUF,1998-06-27
13477,8467510,Petr Svoboda,1980-06-20,TOR,1998-06-27
13478,8467362,Chris Nielsen,1980-02-16,NYI,1998-06-27
13479,8467363,Christian Berglund,1980-03-12,NJD,1998-06-27
13480,8467364,Philippe Sauve,1980-02-27,COL,1998-06-27
13481,8467365,John Erskine,1980-06-26,DAL,1998-06-27
13482,8467366,Randy Copley,1979-10-04,NYR,1998-06-27
13483,8467367,Maxim Linnik,1979-09-06,STL,1998-06-27
13484,8467368,Jason Beckett,1980-07-23,PHI,1998-06-27
13485,8467369,Ossi Vaananen,1980-08-18,PHX,1998-06-27
13486,8467370,Mike Fisher,1980-06-05,OTT,1998-06-27
13487,8467371,Mike Ribeiro,1980-02-10,MTL,1998-06-27
13488,8467372,Justin Papineau,1980-01-15,LAK,1998-06-27
13489,8467373,Norman Milley,1980-02-14,BUF,1998-06-27
13490,8467374,Jonathan Girard,1980-05-27,BOS,1998-06-27
13491,8467375,Jomar Cruz,1980-04-05,WSH,1998-06-27
13492,8467376,Jaroslav Kristek,1980-03-16,BUF,1998-06-27
13493,8467377,Ian Forbes,1980-08-02,PHI,1998-06-27
13494,8467378,Bobby Allen,1978-11-14,BOS,1998-06-27
13495,8467379,Steve Moore,1978-09-22,COL,1998-06-27
13496,8467380,Alexander Zevakhin,1980-06-04,PIT,1998-06-27
13497,8467381,Ryan Barnes,1980-01-30,DET,1998-06-27
13498,8467382,Tomek Valtonen,1980-01-08,DET,1998-06-27
13499,8467383,Tyler Bouck,1980-01-13,DAL,1998-06-27
13500,8467384,Chris Bala,1978-09-24,OTT,1998-06-27
13501,8467385,Todd Hornung,1980-09-03,WSH,1998-06-27
13502,8467386,Denis Arkhipov,1979-05-19,NSH,1998-06-27
13503,8467387,Joe DiPenta,1979-02-25,FLA,1998-06-27
13504,8467388,Paul Manning,1979-04-15,CGY,1998-06-27
13505,8464963,Lance Ward,1978-06-02,FLA,1998-06-27
13506,8467389,Brad Richards,1980-05-02,TBL,1998-06-27
13507,8467390,Eric Laplante,1979-12-01,SJS,1998-06-27
13508,8467391,Jason LaBarbera,1980-01-18,NYR,1998-06-27
13509,8467392,Alex Henry,1979-10-18,EDM,1998-06-27
13510,8467393,Jarkko Ruutu,1975-08-23,VAN,1998-06-27
13511,8467394,Jamie Hodson,1980-04-08,TOR,1998-06-27
13512,8467395,Kevin Holdridge,1980-09-09,CAR,1998-06-27
13513,8467396,Erik Cole,1978-11-06,CAR,1998-06-27
13514,8467397,Dimitri Afanasenkov,1980-05-12,TBL,1998-06-27
13515,8467398,Pat O'Leary,1979-09-02,PHX,1998-06-27
13516,8467399,Julien Vauclair,1979-10-02,OTT,1998-06-27
13517,8467400,Francois Beauchemin,1980-06-04,MTL,1998-06-27
13518,8467401,Alexey Volkov,1980-03-15,LAK,1998-06-27
13519,8467402,Mike Pandolfo,1979-09-15,BUF,1998-06-27
13520,8467403,Peter Nordstrom,1974-07-26,BOS,1998-06-27
13521,8467404,Evgeny Lazarev,1980-04-25,COL,1998-06-27
13522,8467405,David Cameron,1980-04-27,PIT,1998-06-27
13523,8467406,Justin Morrison,1979-09-10,VAN,1998-06-27
13524,8467407,Brian Gionta,1979-01-18,NJD,1998-06-27
13525,8467408,Matt Walker,1980-04-07,STL,1998-06-27
13526,8467409,Jake McCracken,1980-01-15,DET,1998-06-27
13527,8467410,Geoff Koch,1979-06-27,NSH,1998-06-27
13528,8467411,Gabriel Karlsson,1980-01-22,DAL,1998-06-27
13529,8467412,Alexei Ponikarovsky,1980-04-09,TOR,1998-06-27
13530,8467413,Kent Sauer,1979-05-10,NSH,1998-06-27
13531,8467414,Ryan Jardine,1980-03-15,FLA,1998-06-27
13532,8467415,Regan Darby,1980-07-17,VAN,1998-06-27
13533,8467416,Josef Vasicek,1980-09-12,CAR,1998-06-27
13534,8467417,Eric Beaudoin,1980-05-03,TBL,1998-06-27
13535,8467418,Tommy Vestlund,1974-12-29,CAR,1998-06-27
13536,8467419,Matthias Trattnig,1979-04-22,CHI,1998-06-27
13537,8467420,Andy Burnham,1980-07-02,NYI,1998-06-27
13538,8467421,Mikko Jokela,1980-03-04,NJD,1998-06-27
13539,8466407,Chris Madden,1979-03-10,CAR,1998-06-27
13540,8467422,Rob Davison,1980-05-01,SJS,1998-06-27
13541,8467423,Shawn Horcoff,1978-09-17,EDM,1998-06-27
13542,8467424,Ryan Van Buskirk,1980-01-12,PHX,1998-06-27
13543,8467425,Petr Schastlivy,1979-04-18,OTT,1998-06-27
13544,8467426,Shaun Sutter,1980-06-02,CGY,1998-06-27
13545,8467427,Kip Brennan,1980-08-27,LAK,1998-06-27
13546,8467438,Miroslav Zalesak,1980-01-02,SJS,1998-06-27
13547,8465003,Pierre Dagenais,1978-03-04,NJD,1998-06-27
13548,8467428,Krys Barch,1980-03-26,WSH,1998-06-27
13549,8467429,Chris Corrinet,1978-10-29,WSH,1998-06-27
13550,8467430,Dany Sabourin,1980-09-02,CGY,1998-06-27
13551,8467431,Jean-Philippe Morin,1980-02-06,PHI,1998-06-27
13552,8467432,Scott Myers,1979-06-11,PIT,1998-06-27
13553,8467433,Brent Hobday,1979-08-26,DET,1998-06-27
13554,8467434,Viktor Wallin,1980-01-17,ANA,1998-06-27
13555,8467435,Kristian Antila,1980-01-10,EDM,1998-06-27
13556,8465028,Boyd Kane,1978-04-18,NYR,1998-06-27
13557,8467436,Jay Leach,1979-09-02,PHX,1998-06-27
13558,8467437,Josh Blackburn,1978-11-13,PHX,1998-06-27
13559,8467439,Jaroslav Spacek,1974-02-11,FLA,1998-06-27
13560,8467440,Mike Siklenka,1979-12-18,WSH,1998-06-27
13561,8467441,Anton But,1980-07-03,NJD,1998-06-27
13562,8467442,Brent Gauvreau,1980-06-29,CGY,1998-06-27
13563,8467443,Curtis Rich,1979-10-06,TBL,1998-06-27
13564,8467444,Patrick Leahy,1979-06-09,NYR,1998-06-27
13565,8459069,Jiri Dopita,1968-12-02,NYI,1998-06-27
13566,8467445,Francis Belanger,1978-01-15,PHI,1998-06-27
13567,8467446,Erik Wendell,1979-08-23,WSH,1998-06-27
13568,8467447,Morgan Warren,1980-03-06,TOR,1998-06-27
13569,8465952,Brandon Coalter,1978-06-22,SJS,1998-06-27
13570,8467448,Paul Elliott,1980-06-02,EDM,1998-06-27
13571,8466211,Robert Schnabel,1978-11-10,PHX,1998-06-27
13572,8467449,Gavin McLeod,1980-01-01,OTT,1998-06-27
13573,8467450,Tomas Kloucek,1980-03-07,NYR,1998-06-27
13574,8466130,Andrei Bashkirov,1970-06-22,MTL,1998-06-27
13575,8467451,Joe Rullier,1980-01-28,LAK,1998-06-27
13576,8467452,Rob Scuderi,1978-12-30,PIT,1998-06-27
13577,8467453,Andrew Raycroft,1980-05-04,BOS,1998-06-27
13578,8467454,David Ytfeldt,1979-09-29,VAN,1998-06-27
13579,8467455,Aaron Goldade,1980-07-30,BUF,1998-06-27
13580,8467456,Martin Beauchesne,1980-07-08,NSH,1998-06-27
13581,8467457,Garrett Prosofsky,1980-05-19,PHI,1998-06-27
13582,8467458,Rick Bertran,1980-03-12,VAN,1998-06-27
13583,8467459,K.C. Timmons,1980-04-06,COL,1998-06-27
13584,8467460,Calle Steen,1980-05-16,DET,1998-06-27
13585,8467461,Ryan Flinn,1980-04-20,NJD,1998-06-27
13586,8467462,Oleg Smirnov,1980-04-08,EDM,1998-06-27
13587,8467463,Mikael Samuelsson,1976-12-23,SJS,1998-06-27
13588,8467470,Sergei Kuznetsov,1980-01-29,TBL,1998-06-27
13589,8467464,Craig Brunel,1979-11-12,NSH,1998-06-27
13590,8467465,Chris Ovington,1980-08-15,FLA,1998-06-27
13591,8467479,Paul Cabana,1978-09-28,VAN,1998-06-27
13592,8467466,Trent Hunter,1980-07-05,ANA,1998-06-27
13593,8467467,Adam Deleeuw,1980-02-29,DET,1998-06-27
13594,8465020,Gordie Dwyer,1978-01-25,MTL,1998-06-27
13595,8467468,Pavel Patera,1971-09-06,DAL,1998-06-27
13596,8467469,Allan Rourke,1980-03-06,TOR,1998-06-27
13597,8467476,Kevin Clauson,1978-11-13,NYI,1998-06-27
13598,8467478,Kent Huskins,1979-05-04,CHI,1998-06-27
13599,8467481,Brad Voth,1980-02-25,STL,1998-06-27
13600,8467487,Jari Viuhkola,1980-02-27,CHI,1998-06-27
13601,8467489,Trevor Ettinger,1980-07-13,EDM,1998-06-27
13602,8467491,Rickard Wallin,1980-04-09,PHX,1998-06-27
13603,8467493,Chris Neil,1979-06-18,OTT,1998-06-27
13604,8467496,Andrei Markov,1978-12-20,MTL,1998-06-27
13605,8467499,Tomas Zizka,1979-10-10,LAK,1998-06-27
13606,8467502,Ales Kotalik,1978-12-23,BUF,1998-06-27
13607,8467505,Ryan Milanovic,1980-09-03,BOS,1998-06-27
13608,8467506,Jonathan Pelletier,1980-04-15,CHI,1998-06-27
13609,8467509,Alexander Ryazantsev,1980-03-15,COL,1998-06-27
13610,8467511,Antero Niittymaki,1980-06-18,PHI,1998-06-27
13611,8467512,Jan Fadrny,1980-06-14,PIT,1998-06-27
13612,8467513,Andrei Troschinsky,1978-02-14,STL,1998-06-27
13613,8467514,Pavel Datsyuk,1978-07-20,DET,1998-06-27
13614,8467515,Jacques Lariviere,1979-12-18,NJD,1998-06-27
13615,8467516,Niko Kapanen,1978-04-29,DAL,1998-06-27
13616,8467471,Brett Allan,1980-09-08,TBL,1998-06-27
13617,8467472,Cam Ondrik,1980-03-28,PHI,1998-06-27
13618,8467473,B.J. Ketcheson,1980-01-29,FLA,1998-06-27
13619,8467474,Vincent Malts,1978-11-30,VAN,1998-06-27
13620,8467475,Jesse Fibiger,1978-04-04,ANA,1998-06-27
13621,8467477,Nathan Forster,1980-07-03,WSH,1998-06-27
13622,8467480,Stefan Lundqvist,1978-02-18,NYR,1998-06-27
13623,8467482,Jonathan Gagnon,1980-05-20,TOR,1998-06-27
13624,8465165,Evgeny Korolev,1978-07-24,NYI,1998-06-27
13625,8467483,Tyler Arnason,1979-03-16,CHI,1998-06-27
13626,8467484,Donald Smith,1979-03-17,CAR,1998-06-27
13627,8467485,Robert Mulick,1979-10-23,SJS,1998-06-27
13628,8467486,Mike Morrison,1979-07-11,EDM,1998-06-27
13629,8467488,Erik Westrum,1979-07-26,PHX,1998-06-27
13630,8467490,Michel Periard,1979-11-10,OTT,1998-06-27
13631,8467492,Andrei Kruchinin,1978-05-18,MTL,1998-06-27
13632,8467494,Tommi Hannus,1980-06-27,LAK,1998-06-27
13633,8466394,Brad Moran,1979-03-20,BUF,1998-06-27
13634,8467495,Radek Duda,1979-01-28,CGY,1998-06-27
13635,8467497,Rastislav Stana,1980-01-10,WSH,1998-06-27
13636,8467498,Oak Hewer,1979-09-21,TBL,1998-06-27
13637,8467500,Tomas Divisek,1979-07-19,PHI,1998-06-27
13638,8467501,Joel Scherban,1980-04-22,PIT,1998-06-27
