id,name,hrID
8446761,Frank Heffernan,heffefr01
8446767,Harry Helman,helmaha01
8446764,Lionel Heinrich,heinrli01
8446762,Gerry Heffernan,heffege01
8446775,Dan Fascinato
8446760,Andy Hebenton,hebenan01
8446774,Dave Farrish,farrida01
8446763,Bill Heindl,heindbi01
8446765,Earl Heiskala,heiskea01
8446789,Viacheslav Fetisov,fetisvi01
8446759,Rich Healey,healeri01
8446786,Art Herchenratter,herchar01
8446741,John Paul Evans
8446787,Fred Hergerts,hergefr01
8446784,Camille Henry,henryca01
8446795,Dave Feamster,feamsda01
8446780,Mario Faubert,faubema01
8446788,Sergei Fedorov,fedorse01
8446785,Jimmy Herberts
8446778,Glen Featherstone,feathgl01
8446782,Ted Fauss,fausste01
8446771,Tony Hemmerling,hemmeto01
8446823,Ray Ferraro,ferrara01
8446783,John Hendrickson,hendrjo01
8446791,Brent Fedyk,fedykbr01
8446777,Murray Henderson,hendemu01
8446819,Mike Fidler,fidlemi01
8446830,Tom Fitzgerald,fitzgto01
8446827,Bob Fitchner,fitchbo01
8446826,Jeff Finley,finleje01
8446779,Chris Felix,felixch01
8446794,Doug Favell,faveldo01
8446793,Glen Fester
8446831,Stephane Fiset
8446825,Steven Finn,finnst01
8446829,Mark Fitzpatrick,fitzpma01
8446828,Ross Fitzpatrick,fitzpro01
8446792,Mark Ferner,fernema01
8446832,Craig Fisher,fishecr01
8446838,Patrick Flatley,flatlpa01
8446059,Gerald Ciarcia
8446835,Phil Hergesheimer,hergeph01
8446057,Guy Chouinard,chouigu01
8446039,Todd Charlesworth,charlto01
8446035,Blair Chapman,chapmbl01
8446036,Guy Carbonneau,carbogu01
8446034,Frantisek Cernik
8446037,Milan Chalupa,chalumi01
8446065,Steve Christoff,chrisst01
8446077,Kim Clackson,clackki01
8446062,Joe Cirella,cireljo01
8446071,Shane Churla,churlsh01
8446068,Ron Chipperfield,chippro01
8446079,Dave Christian,chrisda01
8446027,Rory Cava
8446063,Dino Ciccarelli,ciccadi01
8446029,John Chabot,chabojo01
8446004,Garry Edmundson,edmunga01
8446087,Chris Clifford,cliffch01
8446085,Wendel Clark,clarkwe01
8446011,Jon Casey,caseyjo01
8446007,Lindsay Carson,carsoli01
8446047,Rick Chartraw,chartri01
8446045,Colin Chisholm,chishco01
8446050,Jeff Chychrun,chychje01
8446002,Wayne Cashman,cashmwa01
8446003,Andrew Cassels,cassean01
8446042,Shawn Chambers,chambsh01
8446054,Richard Chernomaz
8446043,Jose Charbonneau
8446053,Chris Chelios,chelich01
8446052,Alain Chevrier,chevral01
8446009,Ed Cristofoli,cristed01
8446044,Guy Charron,charrgu01
8446051,Steve Chiasson,chiasst01
8446074,Dan Chicoine,chicoda01
8446048,Dave Chartier,chartda01
8446076,Jiri Crha
8446072,Christopher Cichocki
8446014,Paul Cavallini,cavalpa01
8446013,Jay Caufield,caufija01
8446084,Neal Coulter,coultne01
8446018,Bruce Cassidy,cassibr01
8446058,Mike Christie,chrismi01
8446017,Gino Cavallini,cavalgi01
8446026,Tom Chorske,chorsto01
8446019,Tony Cassolato,cassoto01
8446023,Dave Chyzowski,chyzoda01
8446061,Marc Chorney,chornma01
8446083,Robert Cimetta
8446101,Real Cloutier
8446099,Rejean Cloutier
8446104,Roland Cloutier,cloutro01
8446120,Rey Comeau,comeare01
8446117,Paul Coffey,coffepa01
8446111,Glen Cochrane,cochrgl01
8446100,Bill Clement,clemebi01
8446181,Sylvain Cote
8446264,Paul Cyr,cyrpa01
8446257,Jim Culhane,culhaji01
8446269,Glen Currie,currigl01
8446262,John Cunniff,cunnijo01
8446149,Joe Contini,contijo01
8446186,Trevor Fahey,faheytr01
8446261,Randy Cunneyworth,cunnera01
8446324,Reg Fleming
8446317,Richard David,davidri01
8446094,Dan Clark,clarkda01
8446127,Danton Cole,coleda01
8446265,Tony Curtale,curtato01
8446230,Bob Fillion,fillibo01
8446253,Gary Croteau,crotega01
8446125,Kelly Chase,chaseke01
8446252,Troy Crowder,crowdtr01
8446251,John Cullen,cullejo01
8446311,Dan Daoust,daousda01
8446316,Cleon Daskalakis,daskacl01
8446166,Jim Corsi,corsiji01
8446152,Hap Emms,emmsha01
8446129,Pat Conacher,conacpa01
8446187,Bill Fairbairn,fairbbi01
8446255,Bruce Crowder,crowdbr01
8446143,Bo Elik,elikbo01
8446165,Bob Corkum,corkubo01
8446329,Mal Davis,davisma01
8446167,Shayne Corson,corsosh01
8446263,Brian Curran,currabr01
8446179,Ray Cote,cotera01
8446103,Steve Clippingdale,clippst01
8446154,Jerry Engele,engelje01
8446163,Yvon Corriveau,corriyv01
8446312,Sandy Fitzpatrick,fitzpsa01
8446133,Zdeno Ciger
8446315,Michael Dark,darkmi01
8446305,Jeff Daniels,danieje01
8446323,John Davidson,davidjo01
8446184,Bill Ezinicki,ezinibi01
8446343,Lou Fontinato,fontilo01
8446306,Marc D'amour
8446266,Denis Cyr,cyrde01
8446155,Aut Erickson,erickau01
8446364,Dale Degray
8446355,Dave Debol,debolda01
8446182,Stewart Evans,evansst01
8446134,Frederic Chabot
8446336,Rick Foley,foleyri01
8446365,Dave Delich
8446342,Val Fonteyne,fonteva01
8446340,Len Fontaine,fontale01
8446353,Lucien DeBlois,deblolu01
8446361,Gary Degrio
8446356,Larry Depalma
8446358,Dean Defazio,defazde01
8446363,Bill Derlago,derlabi01
8446357,Yves Dechene
8446371,Ron Delorme,delorro01
8446368,Matt Delguidice
8446339,Bill Folk,folkbi01
8446996,Joseph Gage
8446378,Guy Delparte,delpagu01
8446376,Robert Dirk,dirkro01
8446372,Gilbert Delorme,delorgi01
8446993,Paul Gagne
8446997,Dave Gagner,gagneda01
8446367,Daniel Delianedis
8446999,Gordon Gallant
8446821,Ron Fischer,fischro01
8446998,Bob Gainey,gainebo01
8446213,Mike Craig,craigmi01
8446081,Dean Chynoweth,chynode01
8446082,Tim Cheveldae,cheveti01
8446105,Stephen Coates
8446126,Rene Chapdelaine,chapdre01
8446088,Dean Clark,clarkde01
8446796,David Fenyves,fenyvda01
8446812,John Ferguson,fergujo01
8446797,Paul Fenton,fentopa01
8446801,Kenneth Federko
8446805,Tony Feltrin,feltrto01
8446814,Norm Ferguson,ferguno01
8446806,Daniel Fergus
8446807,Tom Fergus,ferguto01
8446300,Alvin Fisher,fisheal01
8446803,Bernie Federko,federbe01
8446809,George Ferguson,ferguge01
8446274,Jim Cunningham,cunniji01
8446716,Smokey Harris,harrism01
8446717,Ted Harris,harrite01
8446720,Tony Esposito,esposto01
8446722,Phil Esposito,esposph01
8446223,Jeff Crawford
8446718,Kevin Evans,evanske01
8446159,Tim Coulis,couliti01
8446714,Ron Harris,harriro01
8446723,Randy Exelby,exelbra01
8446248,Sid Finney,finnesi01
8446719,Bob Essensa,essenbo01
8446246,Lloyd Finkbeiner,finkbll01
8446238,Doug Crossman,crossdo01
8446250,Dan Currie,currida01
8446239,Jim Crosson
8446242,Keith Crowder,crowdke01
8446237,Mike Crombeen,crombmi01
8446243,Shawn Cronin,cronish01
8446320,Kim Davis,daviski01
8446321,Kelly Davis,daviske01
8446199,Sylvain Couturier,coutusy01
8446197,Lorne Ferguson,fergulo01
8446178,Alain Cote
8446174,Paul Evans,evanspa01
8446177,Alain Cote
8446189,Bob Falkenberg,falkebo01
8446162,Ed Cooper,coopeed01
8446170,Jacques Cossette,cosseja01
8446334,Peter Folco,folcope01
8446245,Tommy Filmore,filmoto01
8446195,Alex Faulkner,faulkal01
8446196,Tony Featherstone,feathto01
8446142,Gerry Ehman,ehmange01
8446347,Connie Forey,foreyco01
8446191,Walt Farrant,farrawa01
8446200,Yvan Cournoyer,cournyv01
8446173,Jack Evans,evansja01
8446144,Fred Elliott,elliofr01
8446171,Rich Costello,costeri01
8446135,Pat Egan,eganpa01
8446147,Cam Connor,connoca01
8446172,Grant Erickson,erickgr01
8446141,Jack Egers,egersja01
8446180,Sylvain Cote
8446168,Ross Cory,coryro01
8446194,Gordie Fashoway,fashogo01
8446148,Eddie Emberg,embered01
8446507,Luc Dufour,dufoulu01
8446161,Wes Coulson
8446513,Bill Gadsby,gadsbbi01
8446330,William Davis
8446580,Gerry Geran,gerange01
8446516,Iain Duncan,duncaia01
8446500,Ken Duggan,duggake01
8446514,Art Gagne,gagnear01
8446519,Vitezslav Duris
8446576,Gary Geldart,geldaga01
8446301,Dunc Fisher,fishedu01
8446497,Gaetan Duchesne
8446501,Donald Dufresne,dufredo01
8446495,Norm Dube
8446498,Rick Dudley,dudleri01
8446489,Gord Fraser,frasego01
8446504,Dale Dunbar,dunbada01
8446957,Curt Fraser,frasecu01
8446493,Frank Fredrickson,fredrfr01
8446508,Craig Duncanson,duncacr01
8446987,Larry Huras,hurasla01
8446560,Darryl Edestrand,edestda01
8446491,Harvey Fraser,fraseha01
8446552,Germain Gagnon,gagnoge01
8446492,Charles Fraser,frasech01
8446551,Mike Eagles,eaglemi01
8446564,Herb Gardiner,gardihe01
8446976,Len Frig,frigle01
8446626,Dave Ellett,elletda01
8446118,Sean Coady
8446565,Cal Gardner,gardnca01
8446567,Scott Garland,garlasc01
8446553,Johnny Gagnon,gagnojo01
8446566,Ray Gariepy,gariera01
8446629,Leth Graham,grahale01
8446331,Charles Pletsch,pletsch01
8446280,Donald Cutts
8446303,Vincent Damphousse,damphvi01
8446285,Alain Daigle,daiglal01
8446302,Joe Fisher,fishejo01
8446290,Joe Daley,daleyjo01
8446288,Chris Dahlquist,dahlqch01
8446559,John Gallagher,gallajo01
8446222,Marc Crawford,crawfma01
8446333,Lee Fogolin,fogolle01
8446226,Adam Creighton,creigad01
8446335,Gerry Foley,foleyge01
8446294,Doug Dadswell,dadswdo01
8446299,Marty Dallman,dallmma01
8446296,Rod Dallman,dallmro01
8446295,Ulf Dahlen
8446293,Pat Daley,daleypa01
8446289,Brad Dalgarno,dalgabr01
8446279,Tony Currie,currito01
8446291,Bob Dailey,dailebo01
8446286,J.J. Daigneault,daignjj01
8446297,Ed Finnigan,finnied01
8446287,Kjell Dahlin,dahlikj01
8446228,Guyle Fielder,fieldgu01
8446673,Milt Halliday,hallimi01
8446423,Kevin Dineen,dineeke01
8446413,Charles Fortier
8446668,Ron Ellis,ellisro01
8446671,Wayne Hall,hallwa01
8446670,Murray Hall,hallmu01
8446611,Billy Gooden
8446688,Jack Hamilton,hamilja01
8446409,Jack Forsey,forseja01
8446618,Pelle Eklund,eklunpe01
8446686,Red Hamill,hamilre02
8446684,John English,englijo01
8446411,Gus Forslund,forslgu01
8446883,Jon Fontas,fontajo01
8446919,Claude Houde,houdecl01
8446909,Mike Forbes,forbemi01
8446913,Pete Horeck,horecpe01
8446888,Cec Hoekstra,hoeksce01
8446939,Dwight Foster,fostedw01
8446917,Tim Horton,hortoti01
8446925,Vic Howe,howevi01
8446926,Harry Howell,howelha01
8446903,John Holota,holotjo01
8446927,Ron Howell,howelro01
8446928,Dave Hrechkosy,hrechda01
8446933,Fran Huck,huckfr01
8446931,Rolly Huard,huardro01
8446911,Ron Homenuke,homenro01
8446921,Alex Forsyth,forsyal01
8446918,Bronco Horvath,horvabr01
8446929,Jim Hrycuik,hrycuji01
8446937,Norman Foster
8446424,Gord Dineen,dineego01
8446932,Dave Fortier,fortida01
8446914,George Horne,hornege01
8446936,Corey Foster,fosteco01
8446951,Ron Francis,francro01
8446943,Guy Fournier
8446415,Gilbert Dionne,dionngi01
8446485,Kris Draper,drapekr01
8446940,Nick Fotiu,fotiuni01
8446417,Gerald Diduck,diducge01
8446418,Peter Dineen,dineepe01
8446476,Doug Dragasevich
8446414,Ray Fortin,fortira01
8446959,Brent Hughes,hughebr01
8446405,Don Dietrich,dietrdo01
8446915,Red Horner,hornere01
8446683,Jim Ennis,ennisji01
8446407,Eric Desjardins
8446691,Gord Hannigan,hannigo01
8446954,Albert Hughes,hugheal01
8446298,Frank Finnigan,finnifr01
8446663,Larry Hale,halela01
8446697,Joe Hardy,hardyjo01
8446690,John Hanna,hannajo01
8446689,Reg Hamilton,hamilre01
8446698,Jim Hargreaves,hargrji01
8446666,Del Hall,hallde01
8446964,Howie Hughes,hugheho01
8446962,William Frawley
8446963,Frank Hughes,hughefr01
8446696,Nick Harbaruk,harbani01
8446700,John Harms,harmsjo01
8446695,Oscar Hanson,hansoos01
8446950,Bobby Francis,francbo01
8446880,Andre Hinse
8446967,Dennis Hull,hullde01
8446397,Martin Desjardins,desjama01
8446601,Pete Goegan,goegape01
8446602,Gary Edwards,edwarga01
8446589,Kenny Girard,girarke01
8446590,Art Giroux,girouar01
8446595,Howie Glover,gloveho01
8446594,Fred Glover,glovefr01
8446587,Farrand Gillie,gillifa01
8446600,Sam Godin,godinsa01
8446613,Fred Gordon,gordofr01
8446593,Tom Edur,edurto01
8446585,Jeannot Gilbert,gilbeje01
8446605,Bill Goldsworthy,goldsbi01
8446525,Dave Dunn,dunnda01
8446604,Marvin Edwards
8446599,Warren Godfrey,godfrwa01
8446522,Blake Dunlop,dunlobl01
8446592,Dan Gloor,gloorda01
8446597,Don Edwards,edwardo01
8446588,Bob Girard,girarbo01
8446575,George Gee,geege01
8446579,Bernie Geoffrion,geoffbe01
8446581,Eddie Gerard,gerared01
8446572,Art Gauthier,gauthar01
8446571,Leo Gaudreault,gaudrle01
8446577,Jean-Guy Gendron,gendrje01
8446484,Bruce Driver,drivebr01
8446536,Robert Dupuis
8446474,William Dowd
8446676,Pat Elynuik,elynupa01
8446480,Tom Draper,drapeto01
8446482,Jude Drouin,drouiju01
8446661,Anders Hakansson
8446477,Peter Driscoll,driscpe01
8446648,Lloyd Gronsdahl,gronsll01
8446463,Frank Foyston,foystfr01
8446873,Bryan Fogarty,fogarbr01
8446863,Floyd Hillman,hillmfl01
8446445,Dave Donnelly,donneda01
8446866,Bill Flett,flettbi01
8446478,Timothy Driscoll
8446450,Brian Dobbin,dobbibr01
8446459,Herb Foster,fostehe01
8446857,Henry Hicks,hickshe01
8446437,Gord Donnelly,donnego01
8446458,Harry Foster
8446469,Jordy Douglas,dougljo01
8446870,Larry Floyd,floydla01
8446864,Larry Hillman,hillmla01
8446859,Ike Hildebrand,hildeik01
8446923,Jack Howard,howarja01
8446930,Steve Hrymnak,hrymnst01
8446887,Ted Hodgson,hodgste01
8446219,Bob Crawford,crawfbo01
8446881,Dan Hinton,hintoda01
8446541,Mike Eaves,eavesmi01
8446215,Wilf Field,fieldwi01
8446208,Russ Courtnall,courtru01
8446544,Murray Eaves,eavesmu01
8446895,Flash Hollett,hollefl01
8446890,Phil Hoene,hoeneph01
8446891,Val Hoffinger,hoffiva01
8446547,Jeff Eatough,eatouje01
8446624,Todd Elik,elikto01
8446505,Tim Dunlop
8446561,Don Gallinger,gallido01
8446665,Bob Hall,hallbo01
8446623,Phil Goyette,goyetph01
8446657,Lloyd Haddon,haddoll01
8446563,Gary Gambucci,gambuga01
8446209,Ralph Cox
8446620,David Elenbass
8446468,Peter Douris,douripe01
8446221,Douglas Crawford
8446212,Jim Craig,craigji01
8446203,Yves Courteau,courtyv01
8446991,Grant Fuhr,fuhrgr01
8446990,Paul Fulcher
8446487,John Druce,drucejo01
8446682,Craig Endean,endeacr01
8446985,Mark Fusco,fuscoma01
8446655,Aldo Guidolin,guidoal01
8446651,Don Grosso,grossdo01
8446877,Normie Himes,himesno01
8446659,Jim Haggarty,haggaji01
8446621,Red Goupille,goupire01
8446692,Pat Hannigan,hannipa01
8446664,Len Haley,haleyle01
8446562,Dick Gamble,gambldi01
8446502,Irv Frew,frewir01
8446615,Jack Gordon,gordoja01
8446625,Ken Ellacott,ellacke01
8446622,Gerry Goyer,goyerge01
8446557,Dutch Gainor,gainodu01
8446705,Bryan Erickson,erickbr01
8446675,Nelson Emerson,emersne01
8446582,Ray Getliffe,getlira01
8446583,Gus Giesebrecht,giesegu01
8446616,Ed Gorman,gormaed01
8446558,Percy Galbraith,galbrpe01
8446584,Ed Gilbert,gilbeed01
8446617,Johnny Gottselig,gottsjo01
8446612,Ebbie Goodfellow,goodfeb01
8446527,Steve Dykstra,dykstst01
8446638,Kelly Elcombe
8446607,Leroy Goldsworthy,goldsle01
8446669,Joe Hall,halljo01
8446658,Vic Hadfield,hadfivi01
8446586,Stan Gilbertson,gilbest01
8446603,Bob Goldham,goldhbo01
8446640,Leo Gravelle,gravele01
8446641,Alex Gray,grayal01
8446642,Terry Gray,grayte01
8446444,Jim Dorey,doreyji01
8446619,Larry Gould,gouldla01
8446475,Mario Doyon,doyonma01
8446543,Rolf Edberg,edberro01
8446634,Norm Gratton,grattno01
8446627,Tony Graboski,graboto01
8446473,Bruce Dowie,dowiebr01
8446503,Rocky Dundas,dundaro01
8446518,Glen Duncan
8446662,Harold Halderson,haldeha01
8446653,Danny Gruen,gruenda01
8446449,Mike Donnelly,donnemi01
8446448,Dan Dorion,dorioda01
8446420,Wayne Dillon,dillowa01
8446454,Tie Domi,domiti01
8446531,Ron Duguay,duguaro01
8446546,Bruce Eakin,eakinbr01
8446452,Clark Donatelli,donatcl01
8446981,Miroslav Frycer
8446549,Gary Eades
8446924,Syd Howe,howesy01
8446905,Gary Holt,holtga01
8446908,Dave Forbes,forbeda01
8446654,Bob Gryp,grypbo01
8446539,Mike Dwyer,dwyermi01
8446538,Miroslav Dvorak
8446535,Norm Dupont,duponno01
8446699,Glen Harmon,harmogl01
8446533,Richie Dunn,dunnri01
8446530,Andre Dupont
8446694,Emil Hanson,hansoem01
8446644,Shorty Green,greensh01
8446408,Rob DiMaio,dimairo01
8446645,Lucien Grenier,grenilu01
8446490,Ken Dryden,drydeke01
8446425,Shawn Dineen
8446494,Steve Duchesne,duchest01
8446886,Lionel Hitchman,hitchli01
8446898,Chuck Holmes,holmech01
8446660,Gord Haidy,haidygo01
8446885,Bert Hirschfeld,hirscbe01
8446569,Bob Gassoff,gassobo01
8446573,Fern Gauthier,gauthfe01
8446568,Red Garrett,garrere01
8446517,Jerome Dupont
8446515,Pierre Gagne,gagnepi01
8446511,Bob Fryday,frydabo01
8446512,Larry Fullan,fullala01
8446434,Gary Doak,doakga01
8446430,Marcel Dionne,dionnma01
8446429,Michel Dion,dionmi01
8446509,Harry Frost,frostha01
8446693,Ray Hannigan,hannira01
8446432,Daniel Dore,doreda01
8446210,Craig Coxe,coxecr01
8446853,Vic Heyliger,heylivi01
8446856,Bill Hicke,hickebi01
8446869,Ron Flockhart,flockro02
8446847,Theo Fleury,fleurth01
8446867,Todd Flichel,flichto01
8446849,John Flesch,flescjo01
8446711,Thomas Eriksson,eriksth01
8446846,Bryan Hextall Jr.
8446708,Duke Harris,harridu01
8446876,Mike Foligno,foligmi01
8446850,Bryan Hextall Sr.
8446842,Red Heron,heronre01
8446871,Lee Fogolin Jr.
8446709,Peter Eriksson,erikspe01
8446707,Billy Harris,harribi01
8446865,Wayne Hillman,hillmwa01
8446710,Roland Eriksson,eriksro01
8446868,Rob Flockhart,flockro01
8446861,Dutch Hiller,hilledu01
8446860,Mel Hill,hillme01
8446840,Wally Hergesheimer,hergewa01
8446916,Larry Hornung,hornula01
8446912,Doug Horbul,horbudo01
8446852,Steven Fletcher,fletcst01
8446904,Greg Holst,holstgr01
8446897,Bill Holmes,holmebi01
8446679,Brian Engblom,engblbr01
8446889,Ed Hoekstra,hoeksed01
8446677,Kari Eloranta,eloraka01
8446713,Hugh Harris,harrihu01
8446652,Len Grosvenor,grosvle01
8446896,Gord Hollingworth,holligo01
8446656,Bep Guidolin,guidobe01
8446715,Bob Errey,erreybo01
8446649,Lloyd Gross,grossll01
8446674,Herb Hamel,hamelhe01
8446973,Paul Fricker
8446894,Jerry Holland,hollaje01
8446318,Fern Flaman,flamafe01
8446610,Hank Goldup,golduha01
8446483,Phil Drouillard
8446488,Dave Dryden,drydeda01
8446591,Jean-Paul Gladu,gladuje01
8446467,Archie Fraser,frasear01
8446460,Jimmy Fowler,fowleji01
8446455,Per Djoos
8446461,Tom Fowler,fowleto01
8446464,Bob Frampton,frampbo01
8446643,Red Green,greenre01
8446646,George Grigor,grigoge01
8446955,Frantisek Musil
8446952,Lou Franceschetti,franclo01
8446635,Anders Eldebrink,eldeban01
8446631,Ted Graham,grahate01
8446225,Louis Crawford
8446628,Bob Gracie,gracibo01
8446630,Rod Graham,graharo01
8446435,Bobby Dollas,dollabo01
8446893,Terry Holbrook,holbrte01
8446443,Andre Dore
8446570,Armand Gaudreault,gaudrar01
8446439,Jim Dobson,dobsoji01
8446574,Jean Gauthier,gauthje01
8446703,Hago Harrington,harriha01
8446404,Kevin Devine,devinke01
8446687,Chuck Hamilton,hamilch01
8446702,Walter Harnott,harnowa01
8446637,Darren Eliot,eliotda01
8446989,Link Gaetz,gaetzli01
8446309,Ken Daneyko,daneyke01
8446977,Dan Fridgen,fridgda01
8446899,Brian Ford,fordbr01
8446966,James Hughes,hugheja01
8446970,Mark Freer,freerma01
8446978,Robbie Ftorek,ftorero01
8446975,Ron Friest,friesro01
8446971,Karl Friesen,frieska01
8446945,Jim Fox,foxji01
8446947,Greg Fox,foxgr01
8446946,Al Huggins,huggial01
8446944,Dave Hudson,hudsoda01
8446941,Fred Hucul,huculfr01
8446647,John Grisdale,grisdjo01
8446712,Jan Erixon,erixoja01
8446843,Orville Heximer
8446935,Marc Fortier,fortima01
8446901,Lou Holmes,holmelo01
8446907,Albert Holway,holwaal01
8446858,Wayne Hicks,hickswa01
8446988,Bob Hurlburt,hurlbbo01
8446982,Bob Froese,froesbo01
8446234,Marcel Fillion,fillima01
8446217,Murray Craven,cravemu01
8446310,Yves Dandurband
8446349,Barry Dean,deanba01
8446419,Gary Dillon,dilloga01
8446972,Tim Friday,fridati01
8446968,Fred Hunt,huntfr01
8446205,Geoff Courtnall,courtge01
8447124,Bing Juckes,juckebi01
8447126,Bill Juzda,juzdabi01
8447133,Bingo Kampman,kampmbi01
8447033,Perry Ganchar,ganchpe01
8447027,Lloyd Jackson,jacksll01
8447036,Walter Jackson,jackswa01
8447019,Ron Ingram,ingraro01
8447038,Tim Jacobs,jacobti01
8447026,Jack Jackson,jacksja01
8447035,Stan Jackson,jacksst01
8447032,Dave Gans,gansda01
8447039,Bill Gardner,gardnbi01
8447029,Troy Gamble,gambltr01
8447091,Martin Gelinas
8447104,George Johnston,johnsge01
8447101,Tom Johnson,johnsto01
8447089,Bob Geale,gealebo01
8447077,Robert Gaudet
8447099,Jim Johnson,johnsji01
8447105,Joey Johnston,johnsjo01
8447109,Ross Johnstone,johnsro01
8447031,Gordon Garbutt
8447102,Virgil Johnson,johnsvi01
8447094,Danny Johnson,johnsda01
8447106,Larry Johnston,johnsla01
8447111,Rene Joliat,joliare01
8447037,Paul Jacobs,jacobpa01
8447107,Marshall Johnston,johnsma01
8447116,Ron Jones,jonesro01
8447117,Eddie Joyal,joyaled01
8447103,Bill Johansen,johanbi01
8447088,Jocelyn Gauvreau,gauvrjo01
8447086,Brad Gassoff,gassobr01
8447110,Aurel Joliat
8447093,Allan Johnson,johnsal01
8447097,Earl Johnson,johnsea01
8447098,Ivan Johnson
8447112,Bob Jones,jonesbo01
8447113,Buck Jones,jonesbu01
8447092,Don Johns,johnsdo01
8447121,Eric Germain,germaer01
8447114,Jim Jones,jonesji01
8447115,Danny Geoffrion,geoffda01
8447129,Vern Kaiser,kaiseve01
8447128,Ed Kachur,kachued01
8447137,Sheldon Kannegiesser,kannesh01
8447127,Bob Kabel,kabelbo01
8447139,John Keating,keatijo01
8447135,Gord Kannegiesser,kannego01
8447131,Alex Kaleta,kaletal01
8447130,Walter Kalbfleish
8447134,Francis Kane,kanefr01
8447143,Duke Keats,keatsdu01
8447142,Mike Keating,keatimi01
8447132,Max Kaminsky,kaminma01
8447148,Pete Kelly,kellype01
8447141,Jack Keating,keatija01
8447149,Red Kelly,kellyre01
8447138,Al Karlander,karlaal01
8447140,Mario Giallonardo,giallma01
8447147,Dave Kelly,kellyda01
8447157,Doug Gibson,gibsodo01
8447151,John Gibb
8447146,Ralph Keller,kellera01
8447154,Barry Gibbs,gibbsba01
8447172,Rod Gilbert,gilbero01
8447145,Larry Keenan,keenala02
8447153,Stan Kemp,kempst01
8447158,Tom Gibson
8447150,Pep Kelly,kellype02
8447170,Gilles Gilbert,gilbegi01
